Id,activity_date,sleep_value,log_id
1503960366,2016-04-12,1.0722543352601157,11380564589
1503960366,2016-04-13,1.1118210862619806,11388770715
1503960366,2016-04-13,1.0,11388770716
1503960366,2016-04-15,1.0859728506787338,11402722600
1503960366,2016-04-16,1.0761245674740485,11421831252
1503960366,2016-04-16,1.1666666666666665,11421831253
1503960366,2016-04-16,1.0303030303030303,11421831254
1503960366,2016-04-17,1.0162002945508104,11421831254
1503960366,2016-04-19,1.05,11439580762
1503960366,2016-04-20,1.0530503978779839,11447640793
1503960366,2016-04-21,1.1153846153846156,11455720858
1503960366,2016-04-23,1.0624999999999998,11467122444
1503960366,2016-04-24,1.0423162583518928,11474187653
1503960366,2016-04-25,1.160990712074303,11486980511
1503960366,2016-04-26,1.1167883211678831,11493711616
1503960366,2016-04-28,1.0712468193384221,11510040462
1503960366,2016-04-29,1.0367231638418077,11517735116
1503960366,2016-04-30,1.0517647058823523,11522188936
1503960366,2016-05-01,1.0808080808080802,11531996212
1503960366,2016-05-02,1.1229773462783172,11540663911
1503960366,2016-05-03,1.0878378378378382,11548039064
1503960366,2016-05-05,1.0681818181818181,11562571546
1503960366,2016-05-06,1.0953678474114437,11569709241
1503960366,2016-05-07,1.05730659025788,11576325621
1503960366,2016-05-08,1.0294599018003274,11582776423
1503960366,2016-05-09,1.0116959064327484,11591926984
1503960366,2016-05-10,1.0521091811414394,11611033063
1503960366,2016-05-11,1.0686274509803919,11611033064
1644430081,2016-04-29,1.0629921259842521,11523617009
1644430081,2016-04-30,1.147887323943662,11524592517
1644430081,2016-05-01,1.8189415041782737,11548609830
1644430081,2016-05-02,1.0,11548609830
1644430081,2016-05-08,1.1298701298701297,11608693255
1844505072,2016-04-15,1.1750339213025782,11403372987
1844505072,2016-04-30,1.2329411764705882,11523519346
1844505072,2016-05-01,1.3363518758085373,11530537917
1927972279,2016-04-11,1.0,11372414035
1927972279,2016-04-12,1.0271002710027102,11372414035
1927972279,2016-04-12,1.0465116279069768,11374768075
1927972279,2016-04-12,1.0653594771241828,11376465497
1927972279,2016-04-13,1.0734597156398102,11384336437
1927972279,2016-04-14,1.0784313725490196,11398575572
1927972279,2016-04-15,1.0548523206751055,11398575572
1927972279,2016-04-15,1.0331753554502372,11401641693
1927972279,2016-04-25,1.0799999999999996,11492104450
1927972279,2016-04-26,1.0473684210526315,11492104450
1927972279,2016-04-28,1.0674157303370786,11507403943
2026352035,2016-04-11,1.1614583333333335,11372566564
2026352035,2016-04-12,1.0367231638418077,11372566564
2026352035,2016-04-12,1.1595744680851066,11382294591
2026352035,2016-04-13,1.0238726790450929,11382294591
2026352035,2016-04-13,1.1419753086419755,11391168707
2026352035,2016-04-14,1.0098522167487685,11391168707
2026352035,2016-04-14,1.1684782608695652,11399886313
2026352035,2016-04-15,1.0719794344473008,11399886313
2026352035,2016-04-15,1.1534090909090908,11407818391
2026352035,2016-04-16,1.0511508951406647,11407818391
2026352035,2016-04-16,1.2748538011695913,11415575687
2026352035,2016-04-17,1.0550458715596329,11415575687
2026352035,2016-04-18,1.158163265306122,11432703842
2026352035,2016-04-19,1.0465116279069766,11432703842
2026352035,2016-04-19,1.1941176470588233,11441438237
2026352035,2016-04-20,1.0558823529411765,11441438237
2026352035,2016-04-20,1.1866666666666672,11450431030
2026352035,2016-04-21,1.0247252747252744,11450431030
2026352035,2016-04-21,1.1091954022988506,11459456610
2026352035,2016-04-22,1.0161725067385443,11459456610
2026352035,2016-04-22,1.1641025641025635,11464357502
2026352035,2016-04-23,1.0167130919220055,11464357502
2026352035,2016-04-23,1.1832460732984285,11473013379
2026352035,2016-04-24,1.0125,11473013379
2026352035,2016-04-24,1.1337209302325582,11479531689
2026352035,2016-04-25,1.0194986072423395,11479531689
2026352035,2016-04-26,1.1567164179104474,11496429833
2026352035,2016-04-27,1.0413625304136254,11496429833
2026352035,2016-04-27,1.1528662420382165,11504172158
2026352035,2016-04-28,1.0309278350515461,11504172158
2026352035,2016-04-28,1.1368421052631583,11512494969
2026352035,2016-04-29,1.0265060240963853,11512494969
2026352035,2016-04-29,1.18232044198895,11519761551
2026352035,2016-04-30,1.0140845070422535,11519761551
2026352035,2016-04-30,1.1016042780748667,11526325029
2026352035,2016-05-01,1.0111420612813371,11526325029
2026352035,2016-05-01,1.1724137931034484,11534045885
2026352035,2016-05-02,1.0162601626016259,11534045885
2026352035,2016-05-03,1.0838709677419356,11550023964
2026352035,2016-05-04,1.0246913580246915,11550023964
2026352035,2016-05-04,1.0817610062893084,11556705027
2026352035,2016-05-05,1.0122699386503067,11556705027
2026352035,2016-05-05,1.1187500000000006,11564567481
2026352035,2016-05-06,1.0154639175257729,11564567481
2026352035,2016-05-06,1.0443037974683544,11571001413
2026352035,2016-05-07,1.0110192837465566,11571001413
2026352035,2016-05-07,1.1263736263736264,11578350038
2026352035,2016-05-08,1.0181347150259068,11578350038
2026352035,2016-05-08,1.1129032258064517,11586309934
2026352035,2016-05-09,1.0162162162162163,11586309934
2026352035,2016-05-09,1.1269841269841265,11602073203
2026352035,2016-05-10,1.0433070866141725,11602073203
2026352035,2016-05-10,1.1377245508982037,11605330115
2026352035,2016-05-11,1.0233160621761657,11605330115
2026352035,2016-05-11,1.1548387096774189,11613084210
2026352035,2016-05-12,1.0272727272727273,11613084210
2320127002,2016-04-23,1.1739130434782608,11469474452
2347167796,2016-04-12,1.0869565217391304,11385457746
2347167796,2016-04-13,1.1394230769230766,11385457746
2347167796,2016-04-13,1.2058823529411766,11390804844
2347167796,2016-04-14,1.0671834625322998,11390804844
2347167796,2016-04-14,1.0752688172043015,11404834335
2347167796,2016-04-15,1.1167883211678831,11404834335
2347167796,2016-04-16,1.0606060606060606,11416786187
2347167796,2016-04-17,1.0839552238805972,11416786187
2347167796,2016-04-17,1.0575539568345322,11425486430
2347167796,2016-04-18,1.1315789473684215,11425486430
2347167796,2016-04-18,1.1801801801801801,11438439209
2347167796,2016-04-19,1.0843672456575686,11438439209
2347167796,2016-04-20,1.0754716981132075,11449590252
2347167796,2016-04-21,1.042328042328043,11449590252
2347167796,2016-04-21,1.2272727272727271,11460699660
2347167796,2016-04-22,1.127098321342926,11460699660
2347167796,2016-04-23,1.0310880829015545,11468101354
2347167796,2016-04-23,1.083333333333333,11473106301
2347167796,2016-04-24,1.033096926713948,11473106301
2347167796,2016-04-24,1.0,11485704111
2347167796,2016-04-25,1.1030150753768844,11485704111
2347167796,2016-04-25,1.1511627906976749,11496194770
2347167796,2016-04-26,1.1064356435643565,11496194770
2347167796,2016-04-26,1.1184210526315794,11496194771
2347167796,2016-04-27,1.1063829787234039,11496194771
2347167796,2016-04-27,1.25,11508327337
2347167796,2016-04-28,1.0777202072538863,11508327337
2347167796,2016-04-28,1.0655737704918031,11511973625
2347167796,2016-04-29,1.1480582524271845,11511973625
3977333714,2016-04-12,1.4434968017057574,11376097379
3977333714,2016-04-13,1.344303797468354,11383276204
3977333714,2016-04-13,1.5081967213114753,11389080820
3977333714,2016-04-14,1.2795969773299745,11393928506
3977333714,2016-04-15,1.2410071942446046,11402582711
3977333714,2016-04-16,1.4450980392156862,11411726685
3977333714,2016-04-17,1.3339222614840986,11419539457
3977333714,2016-04-18,1.2281879194630874,11429723762
3977333714,2016-04-18,1.1466666666666665,11429723763
3977333714,2016-04-19,1.4556962025316449,11434580717
3977333714,2016-04-20,1.542857142857142,11443226218
3977333714,2016-04-20,1.4499999999999997,11446881699
3977333714,2016-04-21,1.3251028806584362,11469011466
3977333714,2016-04-22,1.2563025210084033,11469011467
3977333714,2016-04-23,1.3709677419354838,11469011468
3977333714,2016-04-24,1.4144486692015206,11472659114
3977333714,2016-04-25,1.4475374732334039,11485514676
3977333714,2016-04-26,1.3315363881401612,11498178822
3977333714,2016-04-27,1.3629629629629632,11498330023
3977333714,2016-04-28,1.3995271867612287,11514103969
3977333714,2016-04-29,1.3033472803347277,11514103970
3977333714,2016-04-30,1.3821989528795806,11519611316
3977333714,2016-04-30,1.4634146341463414,11527687449
3977333714,2016-05-01,1.3933823529411771,11527687449
3977333714,2016-05-02,1.4218749999999991,11534635322
3977333714,2016-05-03,1.4319999999999997,11547934264
3977333714,2016-05-04,1.375,11552949524
3977333714,2016-05-05,1.3416666666666646,11576380691
3977333714,2016-05-06,1.3808593750000002,11576380692
3977333714,2016-05-07,1.4672686230248306,11576380694
3977333714,2016-05-08,1.3670886075949362,11583910495
3977333714,2016-05-08,1.8524590163934427,11583910496
3977333714,2016-05-10,1.3207964601769913,11597457268
4020332650,2016-04-11,1.1472392638036812,11375838887
4020332650,2016-04-12,1.0608465608465614,11375838887
4020332650,2016-04-16,1.0,11409992504
4020332650,2016-05-02,1.2291666666666665,11543765897
4020332650,2016-05-03,1.0140845070422535,11543765897
4020332650,2016-05-03,1.0625,11552754875
4020332650,2016-05-04,1.1726190476190461,11552754875
4020332650,2016-05-05,1.1048387096774193,11557855778
4020332650,2016-05-06,1.071078431372549,11592141407
4020332650,2016-05-08,1.1393034825870647,11592141408
4020332650,2016-05-09,1.2647058823529413,11595616677
4020332650,2016-05-10,1.1326086956521741,11595616677
4319703577,2016-04-13,1.1034482758620687,11439308634
4319703577,2016-04-14,1.0297872340425533,11439308634
4319703577,2016-04-14,1.09375,11439308635
4319703577,2016-04-15,1.0544662309368191,11439308635
4319703577,2016-04-16,1.0325670498084289,11439308636
4319703577,2016-04-17,1.3513513513513513,11439308637
4319703577,2016-04-18,1.0398322851153041,11439308637
4319703577,2016-04-18,1.323943661971831,11439308639
4319703577,2016-04-19,1.052884615384615,11439308639
4319703577,2016-04-19,1.0502283105022832,11439308640
4319703577,2016-04-19,1.2244897959183674,11447734147
4319703577,2016-04-20,1.0179775280898875,11447734147
4319703577,2016-04-21,1.1230769230769231,11501142212
4319703577,2016-04-21,1.0921052631578947,11501142214
4319703577,2016-04-22,1.0232067510548524,11501142214
4319703577,2016-04-22,1.1475409836065573,11501142216
4319703577,2016-04-23,1.0378214826021182,11501142216
4319703577,2016-04-24,1.0778443113772462,11501142219
4319703577,2016-04-24,1.02,11501142221
4319703577,2016-04-25,1.0394736842105257,11501142221
4319703577,2016-04-25,1.0952380952380951,11501142223
4319703577,2016-04-26,1.0168776371308017,11501142223
4319703577,2016-04-27,1.0684039087947883,11501142225
4319703577,2016-04-27,1.05,11512958234
4319703577,2016-04-28,1.0663507109004737,11512958234
4319703577,2016-04-28,1.0465116279069766,11512958235
4319703577,2016-04-29,1.0499999999999996,11512958235
4319703577,2016-04-29,1.2142857142857142,11523726410
4319703577,2016-04-30,1.0443037974683538,11523726410
4319703577,2016-04-30,1.3548387096774195,11550579238
4319703577,2016-05-01,1.0170575692963753,11550579238
4319703577,2016-05-01,1.0588235294117647,11550579239
4319703577,2016-05-02,1.0616438356164384,11550579239
4319703577,2016-05-02,1.1290322580645162,11550579240
4319703577,2016-05-03,1.0688888888888888,11550579240
4319703577,2016-05-05,1.1808510638297871,11575271293
4319703577,2016-05-06,1.0755667506297224,11575271293
4319703577,2016-05-06,1.35,11575271294
4319703577,2016-05-07,1.0372549019607848,11575271294
4319703577,2016-05-07,1.3529411764705881,11611314890
4319703577,2016-05-08,1.0430463576158941,11611314890
4319703577,2016-05-08,1.0759493670886076,11611314891
4319703577,2016-05-09,1.0534979423868316,11611314891
4319703577,2016-05-09,1.150684931506849,11611314892
4319703577,2016-05-10,1.0495495495495493,11611314892
4319703577,2016-05-10,1.0618556701030928,11611314893
4319703577,2016-05-11,1.0498915401301521,11611314893
4319703577,2016-05-11,1.0136986301369864,11612541628
4319703577,2016-05-12,1.0766129032258063,11612541628
4388161847,2016-04-14,1.1385281385281385,11438827487
4388161847,2016-04-15,1.0169491525423728,11438827487
4388161847,2016-04-15,1.3333333333333333,11438827488
4388161847,2016-04-16,1.0369393139841687,11438827488
4388161847,2016-04-16,1.1333333333333333,11438827489
4388161847,2016-04-16,1.032258064516129,11438827490
4388161847,2016-04-17,1.041994750656168,11438827490
4388161847,2016-04-17,1.0294117647058825,11438827491
4388161847,2016-04-18,1.0865384615384615,11438827492
4388161847,2016-04-18,1.1333333333333331,11438827493
4388161847,2016-04-19,1.0102389078498293,11438827493
4388161847,2016-04-19,1.1202531645569622,11441459537
4388161847,2016-04-20,1.0511945392491469,11441459537
4388161847,2016-04-20,1.0617283950617284,11450335126
4388161847,2016-04-21,1.0202702702702702,11450335126
4388161847,2016-04-22,1.0470588235294116,11462400108
4388161847,2016-04-22,1.0909090909090908,11465910790
4388161847,2016-04-23,1.0435835351089588,11465910790
4388161847,2016-04-24,1.0760563380281696,11476527082
4388161847,2016-04-24,1.0983606557377048,11476527083
4388161847,2016-04-24,1.093220338983051,11476527084
4388161847,2016-04-25,1.2325581395348832,11488358688
4388161847,2016-04-26,1.056105610561056,11488358688
4388161847,2016-04-26,1.1231527093596061,11494606419
4388161847,2016-04-27,1.0538720538720541,11494606419
4388161847,2016-04-27,1.1392405063291138,11502756809
4388161847,2016-04-28,1.0400000000000003,11502756809
4388161847,2016-04-30,1.0589970501474928,11518651229
4388161847,2016-04-30,1.0,11524120151
4388161847,2016-04-30,1.1637931034482754,11528636846
4388161847,2016-05-01,1.0810810810810809,11528636846
4388161847,2016-05-01,1.0982142857142856,11565366899
4388161847,2016-05-02,1.0588235294117647,11565366899
4388161847,2016-05-02,1.0040485829959513,11565366900
4388161847,2016-05-03,1.0263157894736843,11565366901
4388161847,2016-05-04,1.08,11565366901
4388161847,2016-05-04,1.0845771144278606,11565366902
4388161847,2016-05-05,1.04421768707483,11565366902
4388161847,2016-05-07,1.0483870967741937,11572868794
4388161847,2016-05-08,1.0070422535211268,11580213577
4388161847,2016-05-08,1.0956521739130434,11582178123
4388161847,2016-05-09,1.0769230769230769,11594333381
4388161847,2016-05-09,1.0972222222222221,11595075442
4388161847,2016-05-10,1.0264026402640265,11595075442
4388161847,2016-05-10,1.082051282051282,11603580199
4388161847,2016-05-11,1.0234113712374582,11603580199
4445114986,2016-04-12,1.0903614457831323,11374744422
4445114986,2016-04-12,1.0319999999999998,11375953477
4445114986,2016-04-13,1.1199999999999999,11383698423
4445114986,2016-04-13,1.0493827160493825,11385332302
4445114986,2016-04-14,1.1097560975609753,11394064504
4445114986,2016-04-15,1.1714285714285715,11398452309
4445114986,2016-04-15,1.1326860841423949,11402134657
4445114986,2016-04-16,1.0901803607214431,11410367670
4445114986,2016-04-17,1.1121495327102804,11418467379
4445114986,2016-04-19,1.0848056537102468,11433617055
4445114986,2016-04-19,1.1347517730496455,11436130885
4445114986,2016-04-20,1.0562770562770558,11477307087
4445114986,2016-04-21,1.081023454157783,11477307088
