activity_minute,metabolic_equivalents,calories,intensities,steps
01:05:00,10.523680649526387,1.1197667499228683,0.024357239512855219,0.29905277401894426
01:06:00,10.594046008119079,1.134278237805141,0.025710419485791614,0.3951285520974292
01:07:00,10.76860622462789,1.1529882387158312,0.033829499323409985,0.55345060893098741
01:08:00,10.537212449255753,1.1284248282828144,0.021650879566982407,0.42760487144790188
01:09:00,10.474966170500684,1.1195909309878209,0.0189445196211096,0.36535859269282772
01:10:00,10.341001353179958,1.1040696586332881,0.013531799729364019,0.20838971583220572
01:11:00,10.442489851150206,1.1127240561664404,0.017591339648173238,0.36941813261163708
01:12:00,10.489851150202977,1.1211735700460077,0.021650879566982417,0.36941813261163703
01:13:00,10.442489851150206,1.1139755042476314,0.020297699594046006,0.27740189445196234
01:14:00,10.422192151556152,1.1110731092219208,0.021650879566982424,0.2313937753721243
01:15:00,10.389715832205685,1.1081252196359943,0.018944519621109639,0.22598105548037883
01:16:00,10.376184032476313,1.1093134197523682,0.01623815967523683,0.27334235453315286
01:17:00,10.47767253044656,1.1194598338322057,0.018944519621109608,0.5142083897158326
01:18:00,10.572395128552078,1.1306463698484435,0.027063599458728004,0.43031123139377542
01:19:00,10.552097428958049,1.1271909981759138,0.024357239512855212,0.47767253044654945
01:20:00,10.480378890392421,1.122608791583221,0.020297699594046027,0.40460081190798369
01:21:00,10.515561569688765,1.1239587104722593,0.020297699594046013,0.48985115020297748
01:22:00,10.755074424898499,1.1473921071041953,0.0324763193504736,0.81326116373477741
01:23:00,10.6549391069012,1.1368659511136672,0.029769959404600851,0.52368064952638649
01:24:00,10.572395128552094,1.1314043000825436,0.024357239512855216,0.44654939106901265
01:25:00,10.565629228687408,1.128039591354532,0.024357239512855202,0.35859269282814615
01:26:00,10.614343707713138,1.1300873320676583,0.029769959404600862,0.40866035182679328
01:27:00,10.645466847090669,1.1328701446941807,0.029769959404600803,0.474966170500677
01:28:00,10.427604871447894,1.1145819318213803,0.017591339648173186,0.28416779431664441
01:29:00,10.541271989174565,1.1276498486725302,0.02300405953991885,0.33017591339648211
01:30:00,10.644113667117725,1.1367139625791602,0.0297699594046008,0.4668470906630578
01:31:00,10.538565629228692,1.1258854096427606,0.02300405953991878,0.39783491204330196
01:32:00,10.492557510148847,1.119888982676589,0.025710419485791586,0.21380243572395102
01:33:00,10.779431664411376,1.1490335824046003,0.035182679296346456,0.43437077131258423
01:34:00,10.764546684709055,1.1485792254682,0.032476319350473605,0.53179972936400532
01:35:00,10.703653585926929,1.1418864384844383,0.031123139377537232,0.44654939106901215
01:36:00,10.529093369418129,1.1284408088511506,0.021650879566982407,0.25710419485791636
01:37:00,10.679296346414075,1.1413048811244939,0.029769959404600831,0.47631935047361362
01:38:00,10.430311231393778,1.116013636588634,0.017591339648173238,0.22327469553450638
01:39:00,10.483085250338284,1.1221532041583231,0.021650879566982421,0.26792963464140768
01:40:00,10.493910690121796,1.1220003755060883,0.021650879566982396,0.28552097428958045
01:41:00,10.427604871447896,1.1162380353410024,0.018944519621109587,0.17320703653585925
01:42:00,10.403247631935033,1.1113881827496626,0.016238159675236806,0.27198917456021621
01:43:00,10.580514208389724,1.1289210657307178,0.028416779431664412,0.32205683355886383
01:44:00,10.364005412719887,1.1107986699188086,0.013531799729364014,0.17861975642760486
01:45:00,10.515561569688765,1.1252031902841679,0.025710419485791582,0.29769959404600832
01:46:00,10.372124492557527,1.110064975767252,0.01488497970230041,0.24221921515561592
01:47:00,10.29634641407308,1.0997480342598123,0.013531799729364004,0.19756427604871468
01:48:00,10.378890392422198,1.1125492658335585,0.017591339648173238,0.1393775372124495
01:49:00,10.361299052774033,1.1114153815913379,0.014884979702300408,0.19891745602165087
01:50:00,10.228687415426256,1.0937986164857922,0.0094722598105547971,0.16644113667117719
01:51:00,10.384303112313933,1.1135371955561564,0.018944519621109605,0.10013531799729369
01:52:00,10.397834912043315,1.1143096992598096,0.020297699594045995,0.17591339648173229
01:53:00,10.415426251691484,1.116602162288227,0.018944519621109608,0.2043301759133965
01:54:00,10.464140730717197,1.1238550853437084,0.023004059539918846,0.23004059539918814
01:55:00,10.39242219215155,1.1133491979106902,0.018944519621109629,0.22868741542625123
01:56:00,10.450608930987816,1.120944623926927,0.021650879566982424,0.29769959404600849
01:57:00,10.431664411366716,1.1203436110162375,0.020297699594046006,0.216508795669824
01:58:00,10.469553450608926,1.1251153827307179,0.020297699594046009,0.24086603518267946
01:59:00,10.523680649526382,1.1272418920757774,0.020297699594046006,0.36129905277401875
02:00:00,10.512855209742902,1.1249412415859281,0.025710419485791617,0.20162381596752368
02:01:00,10.603518267929628,1.1355526354384309,0.031123139377537207,0.23274695534506115
02:02:00,10.535859269282804,1.1306225944397832,0.0243572395128552,0.3815967523680649
02:03:00,10.525033829499327,1.1285650573585921,0.025710419485791579,0.31664411366711781
02:04:00,10.631935047361296,1.1394857208349125,0.028416779431664378,0.41001353179972888
02:05:00,10.496617050067664,1.1271313359364021,0.021650879566982407,0.31258457374830845
02:06:00,10.526387009472261,1.128793069313937,0.0257104194857916,0.30987821380243552
02:07:00,10.507442489851156,1.1257336505805144,0.023004059539918811,0.33288227334235476
02:08:00,10.510148849797014,1.1233926096738849,0.024357239512855216,0.27875507442489872
02:09:00,10.36265223274696,1.1068273454276039,0.016238159675236834,0.24627875507442512
02:10:00,10.488497970230046,1.1224660327983751,0.021650879566982428,0.30446549391069011
02:11:00,10.496617050067663,1.1265233943694164,0.024357239512855195,0.25033829499323457
02:12:00,10.299052774018948,1.1024535695805153,0.014884979702300426,0.16373477672530451
02:13:00,10.518267929634643,1.1267650717672517,0.023004059539918815,0.36671177266576455
02:14:00,10.438430311231388,1.1196688879675247,0.021650879566982417,0.2341001353179972
02:15:00,10.309878213802444,1.1062806202625179,0.01082543978349121,0.19891745602165095
02:16:00,10.388362652232741,1.1150533266441125,0.014884979702300427,0.25169147496617061
02:17:00,10.424898511502036,1.1176843944709043,0.016238159675236809,0.36265223274695546
02:18:00,10.489851150202989,1.1232655858849796,0.0189445196211096,0.41271989174560253
02:19:00,10.493910690121787,1.12641473308119,0.017591339648173235,0.40324763193504704
02:20:00,10.361299052774022,1.1113616891759119,0.013531799729364018,0.35723951285520911
02:21:00,10.428958051420834,1.1165587247848461,0.02029769959404602,0.34641407307171868
02:22:00,10.45466847090664,1.1183923925575117,0.023004059539918794,0.2625169147496621
02:23:00,10.480378890392425,1.1214184278606225,0.02029769959404603,0.42895805142083893
02:24:00,10.503382949932359,1.1279551654519622,0.023004059539918804,0.26116373477672516
02:25:00,10.341001353179966,1.1108538935020293,0.014884979702300415,0.1637347767253044
02:26:00,10.389715832205674,1.1166704976102839,0.017591339648173242,0.12719891745602158
02:27:00,10.441136671177269,1.1195832722232748,0.018944519621109598,0.19215155615696897
02:28:00,10.456021650879562,1.1245973034248986,0.018944519621109612,0.239512855209743
02:29:00,10.526387009472259,1.1303244095886309,0.0216508795669824,0.38159675236806506
02:30:00,10.627875507442491,1.1392601867117726,0.029769959404600817,0.45060893098782151
02:31:00,10.354533152909337,1.1056574392557503,0.016238159675236844,0.26792963464140729
02:32:00,10.377537212449266,1.1123270057577805,0.017591339648173231,0.17456021650879588
02:33:00,10.317997293640042,1.1057905794235456,0.014884979702300419,0.12449255751014884
02:34:00,10.347767253044672,1.1092541654086605,0.014884979702300401,0.22598105548037892
02:35:00,10.410013531799724,1.11631827843031,0.017591339648173214,0.29499323410013523
02:36:00,10.485791610284158,1.1219142876089312,0.021650879566982435,0.31664411366711803
02:37:00,10.476319350473608,1.1216772918051416,0.020297699594046016,0.27604871447902579
02:38:00,10.35588633288228,1.1110833395250335,0.014884979702300427,0.078484438430311346
02:39:00,10.3234100135318,1.1041668721136668,0.014884979702300401,0.20838971583220592
02:40:00,10.324763193504738,1.1059658837767274,0.014884979702300431,0.16373477672530443
02:41:00,10.345060893098774,1.1070565878849792,0.0162381596752368,0.22598105548037847
02:42:00,10.273342354533149,1.0978865194289578,0.012178619756427608,0.17050067658998655
02:43:00,10.365358592692829,1.1085745839729362,0.018944519621109615,0.20974289580514205
02:44:00,10.238159675236812,1.0952288880081191,0.0094722598105548058,0.077131258457374841
02:45:00,10.274695534506074,1.1002162763382939,0.012178619756427596,0.11366711772665761
02:46:00,10.285520974289582,1.1010282789566983,0.012178619756427615,0.12584573748308539
02:47:00,10.307171853856554,1.1018637322571023,0.013531799729364011,0.12449255751014895
02:48:00,10.315290933694172,1.1026148686238155,0.016238159675236837,0.17591339648173215
02:49:00,10.261163734776733,1.0950727979607577,0.010825439783491216,0.26522327469553442
02:50:00,10.246278755074421,1.0940237584763179,0.010825439783491217,0.16644113667117719
02:51:00,10.231393775372117,1.091456912595399,0.0094722598105548127,0.18403247631935069
02:52:00,10.373477672530468,1.1079314585629214,0.018944519621109584,0.12449255751014901
02:53:00,10.317997293640049,1.1014495102300401,0.013531799729364012,0.1948579161028417
02:54:00,10.261163734776721,1.0960711200338282,0.010825439783491214,0.17591339648173221
02:55:00,10.288227334235472,1.0998027301921522,0.012178619756427608,0.16779431664411387
02:56:00,10.20703653585927,1.0894653824465501,0.010825439783491202,0.0730717185385657
02:57:00,10.313937753721239,1.1045396322205692,0.014884979702300415,0.24221921515561559
02:58:00,10.312584573748307,1.1015365868903935,0.012178619756427603,0.38700947225981075
02:59:00,10.184032476319349,1.0881968850230053,0.0081190798376184013,0.070365358592692911
03:00:00,10.184032476319352,1.0862592392476309,0.0094722598105548058,0.16779431664411359
03:01:00,10.178619756427604,1.0870179944370786,0.0067658998646820054,0.12584573748308533
03:02:00,10.242219215155627,1.0943003765290928,0.012178619756427608,0.082543978349120459
03:03:00,10.209742895805149,1.093183867323412,0.00947225981055479,0.12855209742895807
03:04:00,10.146143437077125,1.0846531500676597,0.0067658998646819967,0.037889039242219182
03:05:00,10.132611637347759,1.0844440030162383,0.0067658998646820045,0.047361299052774017
03:06:00,10.059539918809202,1.0763636370838974,0.0013531799729364004,0.0054127198917456017
03:07:00,10.139377537212466,1.0835296043734786,0.0054127198917455982,0.10690121786197544
03:08:00,10.216508795669821,1.0916790500744258,0.010825439783491207,0.14208389715832206
03:09:00,10.165087956698235,1.086887818860623,0.0067658998646820071,0.10960757780784844
03:10:00,10.163734776725299,1.0877122836968878,0.0067658998646819984,0.11096075778078485
03:11:00,10.308525033829502,1.1006034892395133,0.016238159675236823,0.23680649526387049
03:12:00,10.250338294993243,1.0959440432503389,0.010825439783491207,0.23951285520974305
03:13:00,10.104194857916109,1.0816563027388355,0.004059539918809205,0.059539918809201647
03:14:00,10.128552097428964,1.084747371783491,0.005412719891745606,0.037889039242219265
03:15:00,10.163734776725308,1.0857472093815972,0.0067658998646820036,0.1001353179972938
03:16:00,10.236806495263867,1.0939803900054148,0.010825439783491214,0.17456021650879597
03:17:00,10.173207036535858,1.0872736097266551,0.008119079837618403,0.094722598105548117
03:18:00,10.161028416779436,1.0857862213004053,0.0081190798376184,0.046008119079837588
03:19:00,10.11502029769961,1.0815447462327477,0.0067658998646820071,0.031123139377537232
03:20:00,10.185385656292278,1.0918841643382959,0.0067658998646819984,0.066305818673883563
03:21:00,10.22192151556157,1.0939141781989177,0.0081190798376184047,0.1474966170500677
03:22:00,10.163734776725295,1.0871369111082534,0.006765899864681995,0.028416779431664409
03:23:00,10.190798376184041,1.0902775615466833,0.0094722598105548023,0.10013531799729357
03:24:00,10.1082543978349,1.0827302679350477,0.004059539918809198,0.029769959404600817
03:25:00,10.18403247631935,1.0916322974492556,0.0081190798376184082,0.081190798376184065
03:26:00,10.20297699594046,1.0933348688037881,0.0094722598105548023,0.14614343707713126
03:27:00,10.147496617050065,1.0859693745209751,0.0067658998646820019,0.07442489851150208
03:28:00,10.174560216508796,1.0898816349905267,0.0081190798376184082,0.11366711772665766
03:29:00,10.234100135317988,1.096946546684709,0.0081190798376184151,0.097428958051420864
03:30:00,10.227334235453318,1.0945394968173212,0.010825439783491202,0.10284167794316644
03:31:00,10.209742895805151,1.0913248545967524,0.0094722598105548127,0.18673883626522331
03:32:00,10.289580514208387,1.098922067290933,0.013531799729364018,0.22598105548037908
03:33:00,10.389715832205658,1.1097500650744252,0.016238159675236813,0.3423545331529092
03:34:00,10.342354533152898,1.104263501562923,0.017591339648173224,0.28687415426251672
03:35:00,10.12719891745602,1.0818128112205683,0.0054127198917456052,0.040595399188092046
03:36:00,10.253044654939119,1.0947910256738833,0.013531799729363993,0.14479025710419488
03:37:00,10.181326116373487,1.088116695401895,0.0081190798376184047,0.14073071718538591
03:38:00,10.251691474966179,1.0959961947334265,0.012178619756427606,0.17456021650879572
03:39:00,10.182679296346404,1.0881410250690122,0.0067658998646819993,0.18403247631935063
03:40:00,10.227334235453313,1.0926585761096066,0.01082543978349121,0.14749661705006764
03:41:00,10.259810554803797,1.0963031775290948,0.012178619756427613,0.22868741542625148
03:42:00,10.22192151556157,1.0922126897293651,0.010825439783491207,0.12584573748308525
03:43:00,10.175913396481734,1.0867032984465503,0.0081190798376184047,0.096075778078484442
03:44:00,10.175913396481732,1.08615921249391,0.0067658998646820019,0.1840324763193503
03:45:00,10.146143437077123,1.0837670202381597,0.006765899864682,0.0757780784844384
03:46:00,10.225981055480407,1.0920861679445191,0.010825439783491219,0.19079837618403245
03:47:00,10.170500676589977,1.0857267624857925,0.0054127198917455982,0.165087956698241
03:48:00,10.192151556156979,1.0881232854654947,0.0081190798376184065,0.18673883626522347
03:49:00,10.120433017591346,1.0822927854871451,0.0040595399188092067,0.056833558863328824
03:50:00,10.133964817320695,1.0827664650500677,0.0054127198917456052,0.096075778078484414
03:51:00,10.147496617050059,1.0841509172976991,0.006765899864682,0.086603518267929586
03:52:00,10.186738836265215,1.0874772778213804,0.0094722598105548058,0.066305818673883687
03:53:00,10.1596752368065,1.0867297804898501,0.0081190798376184013,0.041948579161028419
03:54:00,10.101488497970239,1.080640686771313,0.0040595399188092041,0.014884979702300426
03:55:00,10.196211096075771,1.0915238807104206,0.010825439783491203,0.086603518267929669
03:56:00,10.215155615696881,1.0912268043815971,0.0094722598105548023,0.16238159675236827
03:57:00,10.196211096075782,1.0888818246562932,0.0094722598105548,0.10690121786197557
03:58:00,10.185385656292285,1.0882792796914744,0.0081190798376184065,0.11502029769959414
03:59:00,10.20297699594046,1.0916258564370764,0.00811907983761841,0.22733423545331533
04:00:00,10.212737127371273,1.0936865413116532,0.0081300813008130142,0.16666666666666666
04:01:00,10.262872628726285,1.1000703346937655,0.0081300813008130142,0.28048780487804875
04:02:00,10.375338753387537,1.1131219494634148,0.012195121951219511,0.39024390243902451
04:03:00,10.369918699187002,1.1123153357154461,0.012195121951219521,0.24119241192411969
04:04:00,10.359078590785913,1.1099625182005413,0.010840108401084013,0.29403794037940373
04:05:00,10.242547425474248,1.0994254842425475,0.0067750677506775037,0.084010840108401069
04:06:00,10.191056910569113,1.0930660681070463,0.008130081300813009,0.14498644986449863
04:07:00,10.258807588075884,1.0985213657750676,0.0094850948509485073,0.28184281842818476
04:08:00,10.285907859078581,1.1005168936626022,0.013550135501355007,0.25474254742547392
04:09:00,10.169376693766941,1.0873603088116537,0.0081300813008130125,0.081300813008130177
04:10:00,10.199186991869928,1.0914117854498648,0.0094850948509485056,0.1002710027100271
04:11:00,10.326558265582644,1.1037614738766943,0.014905149051490535,0.24390243902439038
04:12:00,10.262872628726281,1.0985128568441744,0.013550135501355009,0.20867208672086709
04:13:00,10.2289972899729,1.0945533710948498,0.0094850948509485073,0.2520325203252034
04:14:00,10.326558265582632,1.1046305527967477,0.014905149051490532,0.34417344173441705
04:15:00,10.287262872628711,1.0999567183861771,0.012195121951219513,0.2289972899728995
04:16:00,10.254742547425488,1.0971130062262868,0.012195121951219511,0.1775067750677507
04:17:00,10.176151761517616,1.0887894960650386,0.0067750677506775063,0.12059620596205974
04:18:00,10.233062330623312,1.0947891025379413,0.0094850948509485056,0.10975609756097567
04:19:00,10.166666666666668,1.0867107146246602,0.0067750677506775037,0.12330623306233066
04:20:00,10.161246612466126,1.0888967588970195,0.0054200542005420063,0.081300813008130038
04:21:00,10.191056910569102,1.0903890891937669,0.0081300813008130125,0.14227642276422775
04:22:00,10.250677506775071,1.095581297452574,0.012195121951219516,0.21002710027100266
04:23:00,10.208672086720867,1.0913569620962071,0.010840108401084,0.14634146341463397
04:24:00,10.131436314363139,1.0827395093644976,0.0054200542005420054,0.0948509485094851
04:25:00,10.173441734417358,1.0887223137140927,0.0067750677506775072,0.0650406504065041
04:26:00,10.195121951219528,1.0913267315582673,0.0054200542005420054,0.19647696476964757
04:27:00,10.197831978319776,1.0925233305040647,0.00677506775067751,0.12601626016260165
04:28:00,10.184281842818434,1.0888184799132803,0.0081300813008130125,0.085365853658536578
04:29:00,10.196476964769653,1.0901554577222232,0.0094850948509485073,0.066395663956639525
04:30:00,10.151761517615183,1.0834955527723573,0.0081300813008130177,0.024390243902439022
04:31:00,10.090785907859082,1.0797925718157177,0.0040650406504065088,0.044715447154471531
04:32:00,10.101626016260179,1.0820513657520314,0.0054200542005420045,0.031165311653116538
04:33:00,10.082655826558268,1.0770458371368563,0.0027100271002710044,0.035230352303523005
04:34:00,10.151761517615176,1.0844640079078602,0.00677506775067751,0.077235772357723637
04:35:00,10.11788617886179,1.0821177342235773,0.0054200542005420054,0.0636856368563685
04:36:00,10.117886178861788,1.0809847396612451,0.0040650406504065062,0.10569105691056911
04:37:00,10.296747967479682,1.0999296033644992,0.016260162601626015,0.14363143631436312
04:38:00,10.151761517615189,1.0852875717479677,0.0067750677506775046,0.059620596205962086
04:39:00,10.173441734417343,1.0858436957682935,0.0067750677506775133,0.044715447154471517
04:40:00,10.150406504065035,1.0835431541856355,0.008130081300813009,0.090785907859078682
04:41:00,10.19376693766938,1.0899945771165314,0.009485094850948509,0.097560975609756115
04:42:00,10.131436314363146,1.0848366773875335,0.005420054200542008,0.098915989159891526
04:43:00,10.207317073170735,1.09202688042683,0.010840108401084013,0.11653116531165317
04:44:00,10.243902439024403,1.0962576536463402,0.013550135501355023,0.1314363143631439
04:45:00,10.112466124661257,1.0814207422249307,0.0054200542005420045,0.02303523035230352
04:46:00,10.303523035230352,1.1025855394905142,0.013550135501355007,0.27506775067750672
04:47:00,10.243902439024394,1.0975552543577245,0.00948509485094851,0.30081300813008155
04:48:00,10.177506775067753,1.0887507423861782,0.0067750677506775029,0.16666666666666669
04:49:00,10.15447154471544,1.0864804041300813,0.0067750677506775011,0.12330623306233079
04:50:00,10.177506775067741,1.08927361557046,0.0081300813008130142,0.12195121951219522
04:51:00,10.150406504065044,1.0842186560501348,0.005420054200542008,0.088075880758807651
04:52:00,10.173441734417361,1.0874427074742545,0.00813008130081301,0.11246612466124674
04:53:00,10.180216802168017,1.0889614605514912,0.009485094850948509,0.1070460704607045
04:54:00,10.181571815718142,1.0896555123794045,0.0081300813008130073,0.15040650406504072
04:55:00,10.203252032520327,1.0923372055487814,0.0094850948509485038,0.1598915989159892
04:56:00,10.24390243902439,1.0979018267750684,0.012195121951219511,0.21138211382113806
04:57:00,10.155826558265584,1.0875875179227654,0.0054200542005420063,0.1192411924119242
04:58:00,10.245257452574524,1.097166623432249,0.010840108401084013,0.10569105691056925
04:59:00,10.268292682926839,1.1004465958035239,0.010840108401084014,0.105691056910569
05:00:00,10.291327913279126,1.102441731172088,0.012195121951219507,0.10569105691056908
05:01:00,10.463414634146334,1.1258331278590776,0.021680216802168032,0.40379403794037966
05:02:00,10.609756097560997,1.1453143869295397,0.024390243902439022,0.56910569105691067
05:03:00,10.887533875338761,1.1786537926151768,0.028455284552845527,0.54742547425474286
05:04:00,10.886178861788618,1.1785658510501344,0.032520325203252029,0.65853658536585391
05:05:00,10.76422764227641,1.1623015414837408,0.029810298102981064,0.56233062330623318
05:06:00,10.589430894308963,1.1405410943279113,0.025745257452574524,0.36449864498644957
05:07:00,10.570460704607028,1.1368949577032526,0.025745257452574524,0.33197831978319775
05:08:00,10.559620596205962,1.1370059720054206,0.023035230352303534,0.4783197831978318
05:09:00,10.602981029810294,1.1394189276151769,0.028455284552845506,0.42005420054200532
05:10:00,10.463414634146341,1.1232955134105691,0.023035230352303548,0.24119241192411947
05:11:00,10.410569105691073,1.1161251468590785,0.020325203252032506,0.24661246612466142
05:12:00,10.510840108401085,1.1241509869864503,0.025745257452574506,0.4593495934959349
05:13:00,10.501355013550143,1.1215870980311657,0.027100271002710015,0.35501355013550145
05:14:00,10.604336043360432,1.1300678434729006,0.032520325203252078,0.57317073170731747
05:15:00,10.529810298102978,1.1218188863577245,0.027100271002710005,0.47560975609756151
05:16:00,10.310298102981021,1.100412151742548,0.016260162601626028,0.1653116531165314
05:17:00,10.445799457994573,1.1176628160948525,0.02303523035230352,0.37127371273712739
05:18:00,10.407859078590779,1.1145091843279151,0.020325203252032506,0.21409214092140902
05:19:00,10.513550135501347,1.1284948071924106,0.02574525745257451,0.36720867208672053
05:20:00,10.710027100270997,1.1491612972831973,0.035230352303523033,0.559620596205962
05:21:00,10.69105691056911,1.1442987788631425,0.03523035230352306,0.52574525745257494
05:22:00,10.734417344173444,1.1512680048631434,0.035230352303523046,0.52574525745257517
05:23:00,10.777777777777763,1.1572356904647692,0.037940379403794008,0.45392953929539254
05:24:00,10.741192411924136,1.1553544968089426,0.035230352303523033,0.56775067750677533
05:25:00,10.673441734417347,1.1479691166666683,0.031165311653116545,0.35636856368563707
05:26:00,10.897018970189693,1.1741299029661261,0.043360433604336,0.51084010840108485
05:27:00,10.672086720867211,1.1496789820230335,0.031165311653116538,0.39972899728997319
05:28:00,10.845528455284557,1.1630818679607062,0.040650406504065019,0.50271002710027091
05:29:00,10.750677506775077,1.156687247459351,0.033875338753387496,0.30352303523035246
05:30:00,10.905149051490525,1.1744694707127368,0.040650406504065061,0.642276422764228
05:31:00,10.826558265582648,1.1632640221788624,0.040650406504065,0.62466124661246625
05:32:00,10.815718157181575,1.1610107568617882,0.040650406504065026,0.45392953929539315
05:33:00,10.920054200542008,1.1722530196639567,0.046070460704607061,0.77642276422764145
05:34:00,10.972899728997271,1.1778403379810287,0.051490514905149054,0.80352303523035273
05:35:00,10.987804878048776,1.1784648890989158,0.043360433604336023,0.85230352303523016
05:36:00,10.871273712737123,1.167028169139565,0.039295392953929545,0.99322493224932429
05:37:00,11.036585365853666,1.1898202027628697,0.051490514905149061,0.96612466124661212
05:38:00,11.066395663956646,1.1884814885785921,0.051490514905149075,0.99322493224932384
